Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.2),0,[0-0.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163398692810458,0.0392156862745098,0.124183006535948,0.228758169934641,0.336601307189543,0.470588235294118,0.598039215686274,0.702614379084967,0.797385620915033,0.826797385620915,0.882352941176471,0.918300653594771,0.934640522875817,0.970588235294118,0.980392156862745,0.986928104575163,0.986928104575163,0.990196078431373,0.993464052287582,0.993464052287582,0.993464052287582,0.993464052287582,0.996732026143791,0.996732026143791,0.996732026143791,0.993464052287582,0.993464052287582,0.993464052287582,0.993464052287582
US National,Overall,[0.2-0.4),0,[0.1-0.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.215686274509804,0.42156862745098,0.65359477124183,0.823529411764706,0.918300653594771,0.875816993464052,0.77124183006536,0.663398692810457,0.529411764705882,0.401960784313726,0.297385620915033,0.202614379084967,0.173202614379085,0.117647058823529,0.0816993464052288,0.065359477124183,0.0294117647058824,0.0196078431372549,0.0130718954248366,0.0130718954248366,0.00980392156862745,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.00326797385620915,0.00326797385620915,0.00326797385620915,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.0065359477124183
US National,Overall,[0.4-0.6),0,[0.2-0.3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0718954248366013,0.258169934640523,0.339869281045752,0.366013071895425,0.271241830065359,0.160130718954248,0.042483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.8),0,[0.3-0.4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.042483660130719,0.19281045751634,0.222222222222222,0.228758169934641,0.140522875816993,0.0751633986928105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-1),0,[0.4-0.5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163398692810458,0.107843137254902,0.150326797385621,0.169934640522876,0.120915032679739,0.0686274509803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1-1.2),0,[0.5-0.6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359477124183007,0.117647058823529,0.111111111111111,0.11437908496732,0.0522875816993464,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.2-1.4),0,[0.6-0.7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065359477124183,0.0882352941176471,0.0915032679738562,0.127450980392157,0.0849673202614379,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.4-1.6),0,[0.7-0.8),0,0.042483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.065359477124183,0.0784313725490196,0.0816993464052288,0.0457516339869281,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.6-1.8),0,[0.8-0.9),0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228758169934641,0.0718954248366013,0.0784313725490196,0.065359477124183,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.8-2),0,[0.9-1),0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0522875816993464,0.0555555555555556,0.0784313725490196,0.0718954248366013,0.0228758169934641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2-2.2),0,[1-1.1),0,0.156862745098039,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0.0490196078431373,0.0882352941176471,0.0882352941176471,0.0326797385620915,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.2-2.4),0,[1.1-1.2),0,0.163398692810458,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.0065359477124183,0.0490196078431373,0.042483660130719,0.042483660130719,0.0326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.4-2.6),0,[1.2-1.3),0,0.130718954248366,0.0457516339869281,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0.0490196078431373,0.0522875816993464,0.0588235294117647,0.0228758169934641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.6-2.8),0,[1.3-1.4),0,0.11437908496732,0.0751633986928105,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.0359477124183007,0.0555555555555556,0.0326797385620915,0.0261437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[2.8-3),0,[1.4-1.5),0,0.065359477124183,0.0816993464052288,0.0163398692810458,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0228758169934641,0.0326797385620915,0.042483660130719,0.0359477124183007,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3-3.2),0,[1.5-1.6),0,0.0228758169934641,0.0718954248366013,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0294117647058824,0.0620915032679739,0.065359477124183,0.042483660130719,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3.2-3.4),0,[1.6-1.7),0,0.0065359477124183,0.11437908496732,0.0261437908496732,0,0,0,0,0,0,0,0,0,0,0.0065359477124183,0.0326797385620915,0.0490196078431373,0.0457516339869281,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3.4-3.6),0,[1.7-1.8),0,0.00980392156862745,0.101307189542484,0.0294117647058824,0.00980392156862745,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0326797385620915,0.0228758169934641,0.0196078431372549,0.0261437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3.6-3.8),0,[1.8-1.9),0,0.00980392156862745,0.0686274509803922,0.0457516339869281,0.0065359477124183,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0294117647058824,0.0457516339869281,0.0359477124183007,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[3.8-4),0,[1.9-2),0,0,0.0718954248366013,0.0751633986928105,0.0130718954248366,0,0,0,0,0,0,0,0,0,0.0163398692810458,0.0457516339869281,0.0359477124183007,0.0294117647058824,0.0163398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
