Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.24-0.26),0,[0.12-0.13),0,0,0,0,0,0,0,0,0.0321543408360129,0.0418006430868167,0.0707395498392283,0.0771704180064309,0.0546623794212219,0.0643086816720257,0.0739549839228296,0.0610932475884244,0.0128617363344051,0.0160771704180064,0.00643086816720257,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0.00321543408360129,0.0353697749196141,0.0932475884244373,0.102893890675241,0.022508038585209,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.26-0.28),0,[0.13-0.14),0,0,0,0,0,0,0,0.00643086816720257,0.022508038585209,0.0289389067524116,0.045016077170418,0.0610932475884244,0.0739549839228296,0.0418006430868167,0.0321543408360129,0.0514469453376206,0.0160771704180064,0.0257234726688103,0.00321543408360129,0.00321543408360129,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0289389067524116,0.0578778135048231,0.0610932475884244,0.0643086816720257,0.0192926045016077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.28-0.3),0,[0.14-0.15),0,0,0,0,0,0,0,0,0.00321543408360129,0.0289389067524116,0.0353697749196141,0.0482315112540193,0.067524115755627,0.0289389067524116,0.0610932475884244,0.0578778135048231,0.0321543408360129,0.00321543408360129,0.0160771704180064,0.00321543408360129,0.00321543408360129,0,0,0,0,0,0,0,0,0.00643086816720257,0.0192926045016077,0.0321543408360129,0.102893890675241,0.0289389067524116,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.3-0.32),0,[0.15-0.16),0,0,0,0,0,0,0,0,0,0.0289389067524116,0.0289389067524116,0.0353697749196141,0.0353697749196141,0.0771704180064309,0.0482315112540193,0.0418006430868167,0.0321543408360129,0.0128617363344051,0.00964630225080386,0.00643086816720257,0.00321543408360129,0.00321543408360129,0,0,0,0,0,0.00321543408360129,0,0,0.0289389067524116,0.0803858520900322,0.067524115755627,0.0418006430868167,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.32-0.34),0,[0.16-0.17),0,0,0,0,0,0,0,0,0.00643086816720257,0.00321543408360129,0.0257234726688103,0.045016077170418,0.0514469453376206,0.0707395498392283,0.0321543408360129,0.0385852090032154,0.0482315112540193,0.0192926045016077,0.0160771704180064,0.00643086816720257,0.00643086816720257,0.00643086816720257,0.00643086816720257,0,0,0,0,0,0.00321543408360129,0.0160771704180064,0.0289389067524116,0.0514469453376206,0.0546623794212219,0.0192926045016077,0.0128617363344051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.34-0.36),0,[0.17-0.18),0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0160771704180064,0.0321543408360129,0.0418006430868167,0.0321543408360129,0.0321543408360129,0.0546623794212219,0.0321543408360129,0.022508038585209,0.00321543408360129,0.0128617363344051,0,0.00321543408360129,0.00643086816720257,0.00321543408360129,0,0,0,0,0,0.0192926045016077,0.0257234726688103,0.0610932475884244,0.0803858520900322,0.0192926045016077,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.36-0.38),0,[0.18-0.19),0,0,0,0,0,0,0,0,0,0,0.0160771704180064,0.0160771704180064,0.0321543408360129,0.0289389067524116,0.0578778135048231,0.0192926045016077,0.0514469453376206,0.0257234726688103,0.0192926045016077,0.00964630225080386,0.00964630225080386,0,0,0.00321543408360129,0,0,0.00321543408360129,0,0.00643086816720257,0.0192926045016077,0.045016077170418,0.0482315112540193,0.0610932475884244,0.0128617363344051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.38-0.4),0,[0.19-0.2),0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0192926045016077,0.0257234726688103,0.0353697749196141,0.0418006430868167,0.0707395498392283,0.0418006430868167,0.0353697749196141,0.0192926045016077,0.0160771704180064,0.00964630225080386,0.00643086816720257,0.00643086816720257,0,0.00643086816720257,0,0,0,0.00321543408360129,0,0.022508038585209,0.0353697749196141,0.0578778135048231,0.0418006430868167,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.42),0,[0.2-0.21),0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0.00964630225080386,0.022508038585209,0.0385852090032154,0.0385852090032154,0.0160771704180064,0.0353697749196141,0.0482315112540193,0.0192926045016077,0.00643086816720257,0.00321543408360129,0.00321543408360129,0.00643086816720257,0.00321543408360129,0,0.00321543408360129,0,0,0.0128617363344051,0.0289389067524116,0.0514469453376206,0.0610932475884244,0.022508038585209,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.42-0.44),0,[0.21-0.22),0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.0192926045016077,0.022508038585209,0.00964630225080386,0.0514469453376206,0.0257234726688103,0.0353697749196141,0.00643086816720257,0.0128617363344051,0.0192926045016077,0.0128617363344051,0.00643086816720257,0,0.00321543408360129,0,0,0.00321543408360129,0.00964630225080386,0.0128617363344051,0.0321543408360129,0.045016077170418,0.0160771704180064,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.44-0.46),0,[0.22-0.23),0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0289389067524116,0.0192926045016077,0.0321543408360129,0.0289389067524116,0.0482315112540193,0.0289389067524116,0.0128617363344051,0.022508038585209,0.0192926045016077,0.00643086816720257,0.00964630225080386,0.0128617363344051,0.00643086816720257,0.00321543408360129,0,0,0.00321543408360129,0.022508038585209,0.0192926045016077,0.0610932475884244,0.045016077170418,0.0289389067524116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.46-0.48),0,[0.23-0.24),0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.0160771704180064,0.0289389067524116,0.0418006430868167,0.0418006430868167,0.022508038585209,0.0514469453376206,0.0289389067524116,0.0128617363344051,0.0128617363344051,0.00643086816720257,0.00964630225080386,0.00643086816720257,0,0,0.00321543408360129,0,0.0160771704180064,0.0385852090032154,0.045016077170418,0.0546623794212219,0.0192926045016077,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.48-0.5),0,[0.24-0.25),0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0.0128617363344051,0.0192926045016077,0.022508038585209,0.0418006430868167,0.0385852090032154,0.0257234726688103,0.0321543408360129,0.0192926045016077,0.00643086816720257,0.0160771704180064,0.00964630225080386,0.00964630225080386,0.00321543408360129,0,0,0.00643086816720257,0.0192926045016077,0.0192926045016077,0.045016077170418,0.0707395498392283,0.0257234726688103,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.5-0.52),0,[0.25-0.26),0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0128617363344051,0.0321543408360129,0.0160771704180064,0.0385852090032154,0.0321543408360129,0.022508038585209,0.0160771704180064,0.0160771704180064,0.00643086816720257,0.00964630225080386,0.0192926045016077,0.00643086816720257,0.00321543408360129,0.00321543408360129,0.00643086816720257,0.022508038585209,0.0418006430868167,0.0257234726688103,0.0353697749196141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.52-0.54),0,[0.26-0.27),0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.022508038585209,0.0418006430868167,0.00964630225080386,0.0321543408360129,0.00643086816720257,0.0160771704180064,0.00964630225080386,0.0128617363344051,0.00964630225080386,0.00321543408360129,0.00321543408360129,0,0.0128617363344051,0.0192926045016077,0.0289389067524116,0.0385852090032154,0.0192926045016077,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.54-0.56),0,[0.27-0.28),0,0,0,0,0,0,0,0,0,0,0,0,0.0160771704180064,0.0160771704180064,0.022508038585209,0.0257234726688103,0.0289389067524116,0.0353697749196141,0.0192926045016077,0.0128617363344051,0.022508038585209,0.0160771704180064,0.0160771704180064,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00964630225080386,0.0257234726688103,0.0160771704180064,0.0353697749196141,0.0289389067524116,0.0128617363344051,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.56-0.58),0,[0.28-0.29),0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0128617363344051,0.0257234726688103,0.0289389067524116,0.0289389067524116,0.0257234726688103,0.0192926045016077,0.0192926045016077,0.0160771704180064,0.0128617363344051,0.0128617363344051,0.0192926045016077,0.00964630225080386,0.00321543408360129,0,0.00643086816720257,0.0192926045016077,0.0610932475884244,0.0418006430868167,0.0321543408360129,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.58-0.6),0,[0.29-0.3),0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0.00964630225080386,0.0128617363344051,0.0160771704180064,0.0321543408360129,0.0418006430868167,0.0321543408360129,0.0257234726688103,0.00321543408360129,0.00643086816720257,0.00964630225080386,0.0192926045016077,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.0257234726688103,0.0289389067524116,0.0321543408360129,0.0546623794212219,0.022508038585209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.62),0,[0.3-0.31),0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0.0257234726688103,0.0257234726688103,0.0257234726688103,0.0257234726688103,0.0257234726688103,0.0192926045016077,0.00643086816720257,0.022508038585209,0.00643086816720257,0.0192926045016077,0.00643086816720257,0.00643086816720257,0.0192926045016077,0.0192926045016077,0.00643086816720257,0.0353697749196141,0.0257234726688103,0.022508038585209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.62-0.64),0,[0.31-0.32),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0160771704180064,0.0257234726688103,0.0257234726688103,0.0418006430868167,0.0353697749196141,0.0257234726688103,0.0128617363344051,0.00964630225080386,0.022508038585209,0.0192926045016077,0.022508038585209,0.0160771704180064,0.00643086816720257,0.0160771704180064,0.022508038585209,0.0192926045016077,0.0289389067524116,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.64-0.66),0,[0.32-0.33),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0128617363344051,0.00964630225080386,0.00643086816720257,0.022508038585209,0.0257234726688103,0.0160771704180064,0.0160771704180064,0.00643086816720257,0.0192926045016077,0.00964630225080386,0.0128617363344051,0.0192926045016077,0.0289389067524116,0.00964630225080386,0.022508038585209,0.0160771704180064,0.0482315112540193,0.0257234726688103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.66-0.68),0,[0.33-0.34),0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.00321543408360129,0.0289389067524116,0.0257234726688103,0.0257234726688103,0.0289389067524116,0.0289389067524116,0.00964630225080386,0.0160771704180064,0.0257234726688103,0.0257234726688103,0.0128617363344051,0.0160771704180064,0.00964630225080386,0.0257234726688103,0.0482315112540193,0.0353697749196141,0.0353697749196141,0.00964630225080386,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.68-0.7),0,[0.34-0.35),0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.0192926045016077,0.0128617363344051,0.0257234726688103,0.0192926045016077,0.0321543408360129,0.0192926045016077,0.0257234726688103,0.022508038585209,0.0128617363344051,0.0385852090032154,0.0192926045016077,0.00643086816720257,0.0192926045016077,0.0128617363344051,0.0418006430868167,0.0289389067524116,0.022508038585209,0.0160771704180064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.7-0.72),0,[0.35-0.36),0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.0353697749196141,0.0353697749196141,0.0385852090032154,0.0257234726688103,0.0192926045016077,0.0385852090032154,0.0192926045016077,0.0160771704180064,0.022508038585209,0.0321543408360129,0.00964630225080386,0.0289389067524116,0.0353697749196141,0.0128617363344051,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.72-0.74),0,[0.36-0.37),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.0257234726688103,0.0289389067524116,0.0128617363344051,0.0289389067524116,0.0257234726688103,0.0257234726688103,0.0192926045016077,0.0160771704180064,0.022508038585209,0.022508038585209,0.0160771704180064,0.00964630225080386,0.0289389067524116,0.0321543408360129,0.0385852090032154,0.0289389067524116,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.74-0.76),0,[0.37-0.38),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0160771704180064,0.0128617363344051,0.0257234726688103,0.0192926045016077,0.0385852090032154,0.0353697749196141,0.0160771704180064,0.022508038585209,0.0257234726688103,0.022508038585209,0.0289389067524116,0.00321543408360129,0.00643086816720257,0.0257234726688103,0.0160771704180064,0.0192926045016077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.76-0.78),0,[0.38-0.39),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.00964630225080386,0.0289389067524116,0.0128617363344051,0.0257234726688103,0.022508038585209,0.0257234726688103,0.0128617363344051,0.0192926045016077,0.0546623794212219,0.0482315112540193,0.0321543408360129,0.0160771704180064,0.0321543408360129,0.0289389067524116,0.0192926045016077,0.0192926045016077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.78-0.8),0,[0.39-0.4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00964630225080386,0.0160771704180064,0.022508038585209,0.0353697749196141,0.0257234726688103,0.022508038585209,0.0353697749196141,0.0321543408360129,0.0289389067524116,0.0321543408360129,0.00964630225080386,0.0192926045016077,0.0321543408360129,0.022508038585209,0.0192926045016077,0.0257234726688103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-0.82),0,[0.4-0.41),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.0257234726688103,0.0160771704180064,0.022508038585209,0.0353697749196141,0.0385852090032154,0.0321543408360129,0.0257234726688103,0.0160771704180064,0.0128617363344051,0.022508038585209,0.0321543408360129,0.0353697749196141,0.0192926045016077,0.0160771704180064,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.82-0.84),0,[0.41-0.42),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.00964630225080386,0.0160771704180064,0.00964630225080386,0.00643086816720257,0.0385852090032154,0.0321543408360129,0.0514469453376206,0.0385852090032154,0.0257234726688103,0.022508038585209,0.0160771704180064,0.0192926045016077,0.0257234726688103,0.0128617363344051,0.0418006430868167,0.0160771704180064,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.84-0.86),0,[0.42-0.43),0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0.00643086816720257,0.0128617363344051,0.00964630225080386,0.0321543408360129,0.0289389067524116,0.0192926045016077,0.0257234726688103,0.0353697749196141,0.0353697749196141,0.0128617363344051,0.0418006430868167,0.022508038585209,0.0289389067524116,0.0160771704180064,0.0192926045016077,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.86-0.88),0,[0.43-0.44),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0160771704180064,0.0289389067524116,0.0257234726688103,0.022508038585209,0.0128617363344051,0.0257234726688103,0.0482315112540193,0.022508038585209,0.0192926045016077,0.022508038585209,0.0289389067524116,0.0192926045016077,0.0257234726688103,0.0257234726688103,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.88-0.9),0,[0.44-0.45),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.0192926045016077,0.022508038585209,0.00964630225080386,0.0289389067524116,0.0482315112540193,0.0385852090032154,0.0418006430868167,0.0321543408360129,0.0321543408360129,0.0257234726688103,0.0321543408360129,0.0353697749196141,0.0321543408360129,0.0257234726688103,0.00643086816720257,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.9-0.92),0,[0.45-0.46),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.0160771704180064,0.022508038585209,0.0257234726688103,0.0353697749196141,0.0353697749196141,0.0192926045016077,0.0192926045016077,0.0289389067524116,0.0289389067524116,0.0160771704180064,0.022508038585209,0.0321543408360129,0.0257234726688103,0.0321543408360129,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.92-0.94),0,[0.46-0.47),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0.00643086816720257,0.0289389067524116,0.022508038585209,0.022508038585209,0.0289389067524116,0.0289389067524116,0.0128617363344051,0.022508038585209,0.0289389067524116,0.022508038585209,0.0160771704180064,0.0128617363344051,0.022508038585209,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.94-0.96),0,[0.47-0.48),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0.00643086816720257,0.00643086816720257,0.0128617363344051,0.0289389067524116,0.0514469453376206,0.0353697749196141,0.0385852090032154,0.0321543408360129,0.0192926045016077,0.0353697749196141,0.0128617363344051,0.0257234726688103,0.0128617363344051,0.0128617363344051,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.96-0.98),0,[0.48-0.49),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0.00643086816720257,0.022508038585209,0.022508038585209,0.00964630225080386,0.0289389067524116,0.0353697749196141,0.0353697749196141,0.0257234726688103,0.0385852090032154,0.0257234726688103,0.0289389067524116,0.0353697749196141,0.0192926045016077,0.0128617363344051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.98-1),0,[0.49-0.5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0.00964630225080386,0.0160771704180064,0.00643086816720257,0.022508038585209,0.0321543408360129,0.0321543408360129,0.0353697749196141,0.0321543408360129,0.0321543408360129,0.022508038585209,0.0321543408360129,0.00964630225080386,0.0192926045016077,0.00964630225080386,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1-1.02),0,[0.5-0.51),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0160771704180064,0.0160771704180064,0.0192926045016077,0.0289389067524116,0.0321543408360129,0.022508038585209,0.0482315112540193,0.022508038585209,0.0128617363344051,0.0289389067524116,0.0192926045016077,0.0128617363344051,0.00643086816720257,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.02-1.04),0,[0.51-0.52),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128617363344051,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.0482315112540193,0.0192926045016077,0.0257234726688103,0.0321543408360129,0.022508038585209,0.022508038585209,0.0192926045016077,0.0257234726688103,0.022508038585209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
