Location,Agegroup,Bin_cml,Cml,Bin,Peak.Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.2),0.000000,[0-0.1),0.003333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.990000,0.963333,0.896667,0.800000,0.740000,0.656667,0.573333,0.493333,0.420000,0.350000,0.280000,0.223333,0.170000,0.113333,0.073333,0.053333,0.033333,0.023333,0.013333,0.010000,0.003333,0.003333,0.006667,0.023333,0.060000,0.120000,0.180000,0.240000,0.286667,0.353333,0.420000,0.490000,0.560000,0.616667,0.723333,0.833333,0.923333,0.970000,0.990000,0.996667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
US National,Overall,[0.2-0.4),0.000000,[0.1-0.2),0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.026667,0.066667,0.106667,0.076667,0.110000,0.110000,0.113333,0.096667,0.103333,0.106667,0.076667,0.106667,0.090000,0.093333,0.053333,0.040000,0.030000,0.030000,0.013333,0.020000,0.020000,0.026667,0.043333,0.060000,0.063333,0.060000,0.053333,0.093333,0.096667,0.090000,0.116667,0.130000,0.180000,0.210000,0.136667,0.066667,0.026667,0.010000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[0.4-0.6),0.000000,[0.2-0.3),0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006667,0.023333,0.050000,0.060000,0.043333,0.063333,0.053333,0.060000,0.056667,0.046667,0.086667,0.020000,0.076667,0.053333,0.060000,0.050000,0.020000,0.020000,0.026667,0.013333,0.013333,0.010000,0.020000,0.040000,0.036667,0.050000,0.060000,0.056667,0.063333,0.096667,0.086667,0.116667,0.146667,0.036667,0.026667,0.010000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[0.6-0.8),0.000000,[0.3-0.4),0.023333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.010000,0.006667,0.053333,0.023333,0.036667,0.050000,0.050000,0.053333,0.040000,0.036667,0.056667,0.010000,0.040000,0.033333,0.036667,0.036667,0.010000,0.013333,0.013333,0.026667,0.033333,0.036667,0.030000,0.046667,0.030000,0.056667,0.050000,0.056667,0.073333,0.090000,0.100000,0.026667,0.023333,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[0.8-1),0.003333,[0.4-0.5),0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.026667,0.016667,0.026667,0.030000,0.026667,0.036667,0.020000,0.036667,0.026667,0.026667,0.040000,0.020000,0.036667,0.020000,0.010000,0.016667,0.010000,0.026667,0.033333,0.033333,0.030000,0.043333,0.036667,0.050000,0.066667,0.060000,0.073333,0.046667,0.020000,0.006667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[1-1.2),0.000000,[0.5-0.6),0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006667,0.016667,0.030000,0.016667,0.030000,0.030000,0.020000,0.030000,0.020000,0.030000,0.026667,0.006667,0.020000,0.030000,0.020000,0.030000,0.013333,0.016667,0.016667,0.020000,0.023333,0.020000,0.020000,0.020000,0.036667,0.036667,0.056667,0.053333,0.056667,0.023333,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[1.2-1.4),0.000000,[0.6-0.7),0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.003333,0.010000,0.033333,0.010000,0.010000,0.030000,0.026667,0.026667,0.030000,0.020000,0.030000,0.013333,0.020000,0.020000,0.016667,0.016667,0.016667,0.013333,0.010000,0.016667,0.030000,0.026667,0.020000,0.020000,0.030000,0.036667,0.033333,0.053333,0.040000,0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[1.4-1.6),0.006667,[0.7-0.8),0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.003333,0.013333,0.013333,0.013333,0.013333,0.013333,0.016667,0.026667,0.006667,0.020000,0.016667,0.006667,0.023333,0.010000,0.026667,0.020000,0.013333,0.013333,0.020000,0.010000,0.023333,0.013333,0.043333,0.056667,0.043333,0.050000,0.036667,0.020000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[1.6-1.8),0.003333,[0.8-0.9),0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.006667,0.023333,0.006667,0.016667,0.016667,0.010000,0.010000,0.000000,0.020000,0.013333,0.006667,0.006667,0.020000,0.006667,0.010000,0.010000,0.006667,0.006667,0.016667,0.010000,0.023333,0.030000,0.013333,0.043333,0.036667,0.046667,0.013333,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[1.8-2),0.000000,[0.9-1),0.006667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006667,0.006667,0.010000,0.010000,0.010000,0.016667,0.013333,0.016667,0.023333,0.013333,0.020000,0.006667,0.010000,0.013333,0.016667,0.013333,0.016667,0.026667,0.016667,0.016667,0.016667,0.030000,0.030000,0.023333,0.053333,0.036667,0.026667,0.006667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[2-2.2),0.000000,[1-1.1),0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.010000,0.010000,0.016667,0.010000,0.006667,0.016667,0.006667,0.020000,0.016667,0.010000,0.016667,0.003333,0.023333,0.010000,0.020000,0.030000,0.023333,0.030000,0.013333,0.020000,0.030000,0.033333,0.020000,0.023333,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[2.2-2.4),0.010000,[1.1-1.2),0.006667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006667,0.003333,0.010000,0.010000,0.006667,0.020000,0.013333,0.013333,0.026667,0.016667,0.023333,0.010000,0.010000,0.013333,0.006667,0.010000,0.016667,0.010000,0.010000,0.013333,0.016667,0.023333,0.020000,0.026667,0.023333,0.023333,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[2.4-2.6),0.000000,[1.2-1.3),0.006667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.003333,0.003333,0.010000,0.003333,0.013333,0.000000,0.016667,0.020000,0.006667,0.006667,0.000000,0.003333,0.006667,0.003333,0.013333,0.010000,0.013333,0.020000,0.010000,0.013333,0.006667,0.016667,0.020000,0.033333,0.010000,0.040000,0.010000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
US National,Overall,[2.6-2.8),0.000000,[1.3-1.4),0.013333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.013333,0.003333,0.003333,0.016667,0.010000,0.010000,0.010000,0.003333,0.013333,0.010000,0.006667,0.003333,0.010000,0.006667,0.010000,0.016667,0.026667,0.016667,0.023333,0.020000,0.026667,0.050000,0.026667,0.030000,0.003333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
